240;3.813474;-0.393336;3.857886;-0.396210
241;3.819624;-0.391326;3.855271;-0.394008
242;3.821999;-0.387745;3.852782;-0.391422
243;3.815536;-0.383344;3.848545;-0.388327
244;3.809513;-0.379664;3.842988;-0.384962
245;3.814489;-0.378238;3.838859;-0.381884
246;3.817747;-0.378415;3.835707;-0.379434
247;3.813297;-0.379126;3.831764;-0.377665
248;3.817461;-0.381426;3.829124;-0.376848
249;3.822236;-0.384068;3.827821;-0.376934
250;3.819255;-0.386268;3.825987;-0.377692
251;3.824223;-0.391098;3.825489;-0.379602
252;3.823247;-0.397574;3.824849;-0.382856
253;3.830958;-0.405839;3.826036;-0.387643
254;3.839259;-0.413709;3.828955;-0.393628
255;3.831528;-0.419953;3.829774;-0.400230
256;3.822732;-0.424807;3.828487;-0.406990
257;3.826231;-0.431156;3.828112;-0.414154
258;3.850941;-0.440556;3.833307;-0.422292
259;3.861656;-0.450710;3.840231;-0.431391
260;3.878840;-0.461969;3.850051;-0.441513
261;3.882161;-0.471277;3.859216;-0.452022
262;3.187140;-0.454472;3.711181;-0.456945
263;3.887521;-0.478242;3.738717;-0.466023
264;3.885599;-0.475022;3.763795;-0.472685
265;3.886932;-0.467547;3.786944;-0.476244
266;3.883586;-0.456226;3.806939;-0.476225
267;3.859651;-0.441741;3.819222;-0.472407
268;3.866084;-0.431180;3.831320;-0.466223
269;3.873762;-0.421113;3.843396;-0.458192
270;3.870714;-0.412073;3.852927;-0.448903
271;3.867019;-0.404406;3.859990;-0.438951
272;3.875759;-0.397993;3.867624;-0.428830
273;3.874740;-0.390145;3.873545;-0.418360
274;3.875597;-0.382082;3.878364;-0.407644
275;3.875196;-0.374723;3.881937;-0.396968
276;3.877663;-0.367827;3.885073;-0.386519
277;3.880102;-0.359718;3.887847;-0.376074
278;3.869432;-0.349560;3.887392;-0.365238
279;3.881561;-0.340302;3.889257;-0.354319
280;3.888602;-0.332005;3.892068;-0.343598
281;3.880043;-0.326316;3.892234;-0.333681
282;3.884773;-0.322191;3.893083;-0.324857
283;3.897288;-0.318333;3.896316;-0.317073
284;3.885469;-0.313739;3.896202;-0.310038
285;3.892173;-0.310798;3.897317;-0.304024
286;3.907138;-0.306465;3.901394;-0.298576
287;3.895180;-0.299052;3.902036;-0.292907
288;3.899190;-0.289512;3.903242;-0.286541
289;3.900997;-0.277413;3.904470;-0.278973
290;3.898161;-0.267002;3.904691;-0.270724
291;3.881111;-0.259073;3.900858;-0.262444
292;3.910904;-0.256037;3.904012;-0.255245
293;3.911195;-0.251524;3.906717;-0.248670
294;3.914288;-0.247477;3.909633;-0.242741
295;3.918241;-0.245546;3.912912;-0.237841
296;3.925280;-0.245494;3.917181;-0.234241
297;3.921601;-0.244804;3.919895;-0.231607
298;3.931857;-0.244473;3.924347;-0.229857
299;3.929130;-0.242649;3.927398;-0.228498
300;3.941668;-0.242513;3.932625;-0.227807
301;3.933328;-0.239745;3.935062;-0.227060
302;3.936401;-0.237391;3.937594;-0.226306
303;3.936566;-0.233750;3.939562;-0.225213
304;3.944035;-0.231323;3.942679;-0.224060
305;3.934378;-0.227242;3.942971;-0.222452
306;3.950450;-0.224410;3.946561;-0.220704
307;3.951284;-0.218556;3.949641;-0.218138
308;3.939970;-0.210892;3.949541;-0.214442
309;3.947486;-0.206192;3.950881;-0.210421
310;3.969556;-0.200627;3.956773;-0.205937
311;3.942585;-0.189366;3.955655;-0.199786
312;3.961630;-0.180769;3.958692;-0.192796
313;3.967857;-0.169858;3.962527;-0.184592
314;3.954938;-0.157911;3.962754;-0.175139
315;3.970889;-0.150414;3.966288;-0.165645
316;3.970567;-0.140942;3.969086;-0.155731
317;3.961265;-0.132891;3.969213;-0.145823
318;3.978506;-0.130223;3.972955;-0.137177
319;3.980870;-0.125842;3.976542;-0.129294
320;3.979294;-0.121163;3.979093;-0.122033
321;3.982123;-0.116487;3.981712;-0.115327
322;3.993968;-0.111622;3.986410;-0.109066
323;3.985003;-0.104144;3.988256;-0.102603
324;3.999474;-0.098776;3.992841;-0.096429
325;3.996947;-0.088927;3.996017;-0.089496
326;3.990370;-0.077777;3.997033;-0.081602
327;3.996915;-0.068503;3.999102;-0.073292
328;3.999523;-0.058809;4.001232;-0.064539
329;3.989781;-0.048070;4.000652;-0.055181
330;4.007278;-0.040196;4.003822;-0.045958
331;4.010927;-0.033785;4.007195;-0.037204
332;4.018546;-0.028587;4.011625;-0.029152
333;4.010236;-0.021443;4.013391;-0.021288
334;4.010231;-0.017801;4.014672;-0.014375
335;4.023054;-0.015557;4.018417;-0.008603
336;4.021555;-0.010053;4.021116;-0.003086
337;4.014811;-0.003017;4.021710;0.002578
338;4.024596;0.002062;4.024172;0.007956
339;4.033465;0.009200;4.028082;0.013563
340;4.031642;0.017160;4.030857;0.019576
341;4.026764;0.025371;4.031939;0.026015
342;4.043562;0.031810;4.036398;0.032436
343;4.023522;0.043157;4.035567;0.039943
344;4.036106;0.048463;4.037406;0.047047
345;4.053979;0.052917;4.042804;0.053596
346;4.032681;0.060589;4.042529;0.060378
347;4.046727;0.059869;4.045189;0.065484
348;4.059807;0.059299;4.050228;0.069162
349;4.043191;0.062424;4.050680;0.072440
350;4.055959;0.059687;4.053684;0.074092
351;4.068280;0.057338;4.058839;0.074446
352;4.056434;0.059247;4.060447;0.074671
353;4.063119;0.058893;4.063081;0.074337
354;4.058774;0.061440;4.064152;0.074219
355;4.043865;0.065428;4.061491;0.074665
356;4.063481;0.067864;4.063333;0.075300
357;4.063586;0.073385;4.064789;0.076823
358;4.065804;0.079294;4.066382;0.079234
359;4.065216;0.083512;4.067471;0.082051
360;4.054665;0.086382;4.065888;0.084920
361;4.063764;0.087445;4.066386;0.087426
362;4.062097;0.086210;4.066326;0.089093
363;4.077668;0.079293;4.069652;0.088756
364;4.070534;0.073878;4.070857;0.087018
365;4.079878;0.065033;4.073877;0.083320
366;4.075494;0.060296;4.075405;0.078880
367;4.070584;0.059034;4.075491;0.074635
368;4.070179;0.060605;4.075332;0.071259
369;4.064427;0.065479;4.073775;0.069435
370;4.072026;0.068389;4.074010;0.068562
371;4.079586;0.069845;4.075831;0.068207
372;4.072357;0.071800;4.075729;0.068415
373;4.077193;0.070829;4.076639;0.068453
374;4.088524;0.068792;4.079901;0.068092
375;4.092039;0.068594;4.083459;0.067787
376;4.099972;0.069174;4.088238;0.067703
377;4.104259;0.071018;4.093233;0.068092
378;4.110735;0.072776;4.098866;0.068869
379;4.124919;0.074454;4.106748;0.069957
380;4.139170;0.077138;4.116562;0.071528
381;4.137942;0.083080;4.124532;0.074235
382;4.156371;0.084068;4.135219;0.076803
383;4.166487;0.084730;4.146368;0.079147
384;4.166422;0.086378;4.155563;0.081489
385;4.186065;0.084659;4.167403;0.083058
386;4.194785;0.086328;4.179063;0.084694
387;4.204650;0.089363;4.190759;0.086689
388;4.213512;0.093794;4.202207;0.089304
389;4.238203;0.097669;4.216938;0.092327
390;4.237394;0.106520;4.228778;0.096805
391;4.253744;0.112604;4.241869;0.101913
392;4.279791;0.117654;4.258195;0.107306
393;4.294423;0.124595;4.274743;0.113335
394;4.314808;0.126203;4.292698;0.118686
395;4.343992;0.132277;4.313787;0.124409
396;4.344570;0.136312;4.331119;0.129972
397;4.387356;0.137754;4.354531;0.134788
398;4.408020;0.138777;4.378242;0.138837
399;4.428954;0.139829;4.402160;0.142212
400;4.453548;0.139950;4.426975;0.144792
401;4.473727;0.139899;4.451492;0.146647
402;4.489596;0.135448;4.474689;0.146900
403;4.514623;0.133838;4.498712;0.146417
404;4.538889;0.129513;4.523233;0.144723
405;4.549324;0.125988;4.545032;0.142194
406;4.579147;0.124702;4.568749;0.139493
407;4.581117;0.122435;4.587882;0.136477
408;4.626439;0.118133;4.612696;0.132781
409;4.632559;0.118138;4.633703;0.129507
410;4.666687;0.109498;4.657619;0.124714
411;4.684235;0.102549;4.680360;0.119013
412;4.682611;0.095794;4.697748;0.112618
413;4.714893;0.087774;4.718053;0.105390
414;4.721393;0.079298;4.735175;0.097391
415;4.750146;0.071892;4.754520;0.089022
416;4.766080;0.065031;4.772980;0.080513
417;4.785552;0.057173;4.791473;0.071719
418;4.794947;0.047609;4.807763;0.062347
419;4.818934;0.038723;4.825421;0.052674
420;4.811814;0.031134;4.837344;0.043079
421;4.857609;0.021419;4.856149;0.033124
422;4.872126;0.017019;4.874033;0.024089
423;4.879450;0.013311;4.889497;0.016050
424;4.905588;0.004489;4.907073;0.007760
425;4.924437;-0.001999;4.924894;-0.000217
426;4.937022;-0.007902;4.941528;-0.007779
427;4.960175;-0.015175;4.959497;-0.015280
428;4.980402;-0.022025;4.977992;-0.022632
429;4.995470;-0.028511;4.995786;-0.029773
430;5.016838;-0.036022;5.014372;-0.036962
431;5.035131;-0.042446;5.032961;-0.043953
432;5.058554;-0.050636;5.052694;-0.051171
433;5.065794;-0.057377;5.069790;-0.058267
434;5.097696;-0.065430;5.090093;-0.065553
435;5.119463;-0.072288;5.110937;-0.072739
436;5.143387;-0.078450;5.132708;-0.079684
437;5.161473;-0.081171;5.153951;-0.085647
438;5.172369;-0.083309;5.173084;-0.090628
439;5.198683;-0.082530;5.193807;-0.094114
440;5.227360;-0.084436;5.216448;-0.096924
441;5.225994;-0.083745;5.234012;-0.098600
442;5.264924;-0.086501;5.256142;-0.100105
443;5.281168;-0.088669;5.277197;-0.101380
444;5.301177;-0.091672;5.298129;-0.102688
445;5.316642;-0.094734;5.317920;-0.104083
446;5.336833;-0.099926;5.337765;-0.106068
447;5.359652;-0.105816;5.358251;-0.108757
448;5.359364;-0.109323;5.374119;-0.111548
449;5.393515;-0.114510;5.393674;-0.114814
450;5.403456;-0.119664;5.411070;-0.118494
451;5.435586;-0.123329;5.431556;-0.122204
452;5.464763;-0.127471;5.454103;-0.126042
453;5.477936;-0.129593;5.474845;-0.129535
454;5.512941;-0.131456;5.498871;-0.132664
455;5.533269;-0.133599;5.522460;-0.135539
456;5.552244;-0.136957;5.545315;-0.138468
457;5.583866;-0.138108;5.570329;-0.140956
458;5.611046;-0.140135;5.596205;-0.143262
459;5.635747;-0.142436;5.622231;-0.145479
460;5.661498;-0.144607;5.648572;-0.147601
461;5.676682;-0.146405;5.672772;-0.149568
462;5.676093;-0.147958;5.691525;-0.151353
463;5.709749;-0.152044;5.713189;-0.153560
464;5.728138;-0.155829;5.734022;-0.156078
465;5.744047;-0.158742;5.753588;-0.158678
466;5.748687;-0.158874;5.769543;-0.160726
467;5.761134;-0.160446;5.784130;-0.162616
468;5.771157;-0.161768;5.797054;-0.164318
469;5.752832;-0.160142;5.802252;-0.165204
470;5.771427;-0.163019;5.809076;-0.166394
471;5.759772;-0.163818;5.810710;-0.167403
472;5.774195;-0.165682;5.813792;-0.168504
473;5.773356;-0.166208;5.814892;-0.169397
474;5.775681;-0.167004;5.815109;-0.170179
475;5.755822;-0.164890;5.809729;-0.170224
476;5.767628;-0.165611;5.806699;-0.170272
477;5.770595;-0.167109;5.803925;-0.170515
478;5.770679;-0.168339;5.800863;-0.170885
479;5.766934;-0.169538;5.796807;-0.171369
480;5.772284;-0.172671;5.794027;-0.172396
481;5.771490;-0.173746;5.791087;-0.173442
482;5.750355;-0.171583;5.783523;-0.173777
483;5.752128;-0.170373;5.777128;-0.173704
484;5.769418;-0.168892;5.775345;-0.173223
485;5.768325;-0.165011;5.773551;-0.171859
486;5.755036;-0.160202;5.769036;-0.169533
487;5.766024;-0.155599;5.767606;-0.166436
488;5.751918;-0.149459;5.763290;-0.162355
489;5.753807;-0.142994;5.760049;-0.157380
490;5.768201;-0.135684;5.760586;-0.151482
491;5.766923;-0.126117;5.760929;-0.144321
492;5.768607;-0.116199;5.761739;-0.136035
493;5.773069;-0.106334;5.763559;-0.126843
494;5.763273;-0.096006;5.763040;-0.116825
495;5.780414;-0.086000;5.766486;-0.106229
496;5.778855;-0.075247;5.769198;-0.095035
497;5.765118;-0.065382;5.768493;-0.083588
498;5.781172;-0.056510;5.771450;-0.072210
499;5.789248;-0.049002;5.775825;-0.061263
500;5.775087;-0.038895;5.776419;-0.050163
501;5.778823;-0.028513;5.777680;-0.038909
502;5.799223;-0.017221;5.783263;-0.027358
503;5.813327;-0.006872;5.791201;-0.015793
504;5.817341;0.006830;5.798875;-0.003501
505;5.828650;0.017745;5.807878;0.008770
506;5.822194;0.029073;5.813994;0.021079
507;5.828023;0.040034;5.820275;0.033309
508;5.863527;0.047006;5.833322;0.044548
509;5.882448;0.054650;5.848527;0.055050
510;5.878138;0.065718;5.860302;0.065667
511;5.912786;0.074527;5.877702;0.075881
512;5.913930;0.085688;5.892434;0.086269
513;5.930805;0.096750;5.908246;0.096792
514;5.952128;0.105471;5.925921;0.106910
515;5.977611;0.110525;5.946076;0.115853
516;6.014298;0.112512;5.970816;0.123088
517;6.004774;0.117603;5.989086;0.129548
518;6.011054;0.117519;6.005106;0.134208
519;6.013314;0.115043;6.018208;0.136805
520;6.022479;0.108903;6.030290;0.136836
521;6.019595;0.106415;6.038801;0.135525
522;6.017996;0.104606;6.044510;0.133291
523;6.019072;0.103378;6.048443;0.130484
524;6.024093;0.101810;6.051801;0.127200
525;6.028269;0.100633;6.054571;0.123681
526;6.032932;0.098676;6.057033;0.119870
527;6.031083;0.098410;6.057857;0.116263
528;6.034011;0.096311;6.058406;0.112497
529;6.031650;0.096277;6.057624;0.109116
530;6.037045;0.094319;6.057503;0.105697
531;6.035688;0.095256;6.056535;0.102937
532;6.041289;0.094758;6.056459;0.100471
533;6.044349;0.095474;6.056663;0.098558
534;6.051294;0.094960;6.058035;0.096873
535;6.050952;0.096903;6.058836;0.095948
536;6.057887;0.096198;6.060791;0.095099
537;6.063978;0.095770;6.063593;0.094375
538;6.066631;0.096351;6.066372;0.093983
539;6.071844;0.095908;6.069704;0.093644
540;6.081016;0.094061;6.074404;0.093031
541;6.084635;0.093868;6.079047;0.092541
542;6.092585;0.092152;6.084586;0.091813
543;6.092438;0.092657;6.089074;0.091370
544;6.097469;0.091349;6.093777;0.090770
545;6.097808;0.091269;6.097605;0.090302
546;6.100226;0.090632;6.101122;0.089824
547;6.102794;0.090105;6.104402;0.089356
548;6.105419;0.089315;6.107490;0.088838
549;6.103691;0.089859;6.109441;0.088571
550;6.102358;0.089714;6.110495;0.088367
551;6.101195;0.088948;6.110826;0.088075
552;6.098546;0.088272;6.110220;0.087721
553;6.094988;0.087144;6.108628;0.087209
554;6.087645;0.087320;6.105367;0.086849
555;6.082748;0.087356;6.101246;0.086591
556;6.086826;0.085050;6.098447;0.085895
557;6.088228;0.083829;6.096266;0.085059
558;6.082304;0.085000;6.093022;0.084637
559;6.117849;0.076803;6.098174;0.082483
560;6.083917;0.083084;6.095113;0.082062
561;6.079496;0.084263;6.091436;0.082028
562;6.081839;0.083811;6.088776;0.081962
563;6.088300;0.082034;6.087966;0.081564
564;6.084590;0.083695;6.086516;0.081641
565;6.083905;0.084557;6.085184;0.081951
566;6.085771;0.084207;6.084533;0.082185
567;6.088109;0.083720;6.084587;0.082315
568;6.086463;0.084579;6.084357;0.082647
569;6.084153;0.085549;6.083720;0.083175
570;6.085038;0.085596;6.083436;0.083662
571;6.085502;0.085549;6.083365;0.084083
572;6.087570;0.084966;6.083832;0.084320
573;6.086303;0.085271;6.084015;0.084590
574;6.085434;0.085425;6.084026;0.084853
575;6.086476;0.084970;6.084307;0.084971
576;6.083433;0.085747;6.083904;0.085237
577;6.084369;0.085394;6.083787;0.085378
578;6.086662;0.084576;6.084227;0.085305
579;6.086512;0.084591;6.084603;0.085231
580;6.086850;0.084470;6.085023;0.085129
581;6.086807;0.084481;6.085390;0.085033
582;6.087231;0.084349;6.085810;0.084915
583;6.086881;0.084461;6.086096;0.084832
584;6.086287;0.084690;6.086207;0.084808
585;6.086241;0.084720;6.086286;0.084794
586;6.084919;0.085173;6.086049;0.084882
587;6.084254;0.085433;6.085684;0.085017
588;6.084212;0.085455;6.085352;0.085138
589;6.084697;0.085296;6.085172;0.085205
590;6.086100;0.084642;6.085333;0.085113
591;6.082887;0.085307;6.084759;0.085178
592;6.082546;0.085618;6.084186;0.085301
593;6.083785;0.084992;6.083972;0.085265
594;6.080056;0.085768;6.082966;0.085404
595;6.079746;0.085754;6.082035;0.085518
596;6.078051;0.086381;6.080868;0.085754
597;6.082316;0.085418;6.080841;0.085739
598;6.083365;0.085765;6.081096;0.085796
